family,alignment,format_condition,task,pair_id,layer,relative_depth,c_v,c_a,c_v_zero,c_a_zero
llama,base,plain,reader,pair_131,0,0.0,0.0017912962177550895,0.00045208457288303805,0.01651809935774118,0.003911754964377678
llama,base,plain,reader,pair_132,0,0.0,0.0013193380919664932,0.0004420529548836427,0.01996985557990527,0.008969449868110324
llama,base,plain,reader,pair_133,0,0.0,0.0008297867444850837,7.431817711989197e-05,0.01581653902888558,0.005413133457402353
llama,base,plain,reader,pair_135,0,0.0,0.00019982538325447052,0.0006483628076638936,0.02515805900290946,0.01054567753403024
llama,base,plain,reader,pair_140,0,0.0,0.00039568834739167613,7.491878904364313e-05,0.020978417599262222,0.005888805040831002
llama,base,plain,reader,pair_141,0,0.0,0.0009359196817904092,0.00023421858955696706,0.012887779143941458,0.0038379967783512825
llama,base,plain,reader,pair_144,0,0.0,0.001180125341969429,0.0002889876089486876,0.018552563951643286,0.006178776917598938
llama,base,plain,reader,pair_145,0,0.0,0.0004792999140512677,5.226921402101681e-05,0.017314730823382973,0.006753128924523288
llama,base,plain,reader,pair_148,0,0.0,0.0007457861100190755,0.0002711106420241194,0.020155240129558827,0.006092606652507548
llama,base,plain,reader,pair_155,0,0.0,0.00019000481898867605,0.00011442252794324759,0.015058713805106372,0.00649658324867719
llama,base,plain,reader,pair_164,0,0.0,0.0011072191008789645,0.00042945033937247246,0.01372428113212365,0.0035361777782041415
llama,base,plain,reader,pair_165,0,0.0,0.00012083471984070115,0.00023409563445131454,0.02036530058163244,0.008049448005332138
llama,base,plain,reader,pair_169,0,0.0,2.949603981683424e-05,0.0008593815637301105,0.021365204950441807,0.00743080080662839
llama,base,plain,reader,pair_172,0,0.0,4.301695199337985e-05,0.0009804262439594424,0.012156858536204851,0.002588193038906894
llama,base,plain,reader,pair_173,0,0.0,0.00018086825865104572,0.0004310595063516942,0.011095992678553657,0.0033829230467157245
llama,base,plain,reader,pair_181,0,0.0,0.0011090426651652052,0.00016470417213998445,0.011515771874249126,0.0026825215268901914
llama,base,plain,reader,pair_185,0,0.0,0.0028930720060893478,0.0013310882381567524,0.016609463067546848,0.0036568417558591193
llama,base,plain,reader,pair_192,0,0.0,0.0005924876682197322,0.0007550006164329659,0.01659778718424132,0.005198340167894777
llama,base,plain,reader,pair_193,0,0.0,0.0008389751638224752,0.0002209403007267241,0.026504631605257956,0.011900863929161787
llama,base,plain,reader,pair_196,0,0.0,0.0010735328876858574,0.00019077773144537957,0.017300078452042733,0.006353115770147966
llama,base,plain,reader,pair_204,0,0.0,0.0004763549334851902,0.000627856100264168,0.016503290074525445,0.0038435824705951305
llama,base,plain,reader,pair_211,0,0.0,0.00013757643853118395,6.351011453453737e-05,0.01778848458098814,0.007179658170747949
llama,base,plain,reader,pair_212,0,0.0,0.0004099101945094219,0.000565990157155305,0.018484815811437905,0.006968753477363698
llama,base,plain,reader,pair_220,0,0.0,0.0001682952398978088,0.0006097415013295304,0.01987577468760282,0.006898566631793557
llama,base,plain,reader,pair_227,0,0.0,0.0006627288132685649,9.55170275602768e-05,0.02240508203628888,0.009049474688346493
llama,base,plain,reader,pair_228,0,0.0,0.000529466981339155,0.0007501199589237117,0.026130372544335145,0.010670092725960423
llama,base,plain,reader,pair_231,0,0.0,0.0009376426824720951,0.0010147794049544245,0.01872936408878445,0.010147790359527065
llama,base,plain,reader,pair_234,0,0.0,0.0014386728910231739,0.0008310221215301894,0.019346030972177353,0.007183288585475012
llama,base,plain,reader,pair_238,0,0.0,0.0002301760601532976,0.0001877390320998984,0.024971835225045425,0.010122890353642333
llama,base,plain,reader,pair_239,0,0.0,0.002254377919644668,0.0001249427179699225,0.019125621163794015,0.009897962199302057
llama,base,plain,reader,pair_249,0,0.0,0.00024528734393847174,0.00016722472672814348,0.0214314380202687,0.00868967559265954
llama,base,plain,reader,pair_250,0,0.0,0.0010844327340091553,0.00042542572577985993,0.020111026732384296,0.008143496152061225
llama,base,plain,reader,pair_266,0,0.0,0.00014329182801908757,0.000615300493077342,0.014412459832993996,0.004127520076422364
llama,base,plain,reader,pair_274,0,0.0,6.533897485017093e-05,0.0005155405777985678,0.01962562576769411,0.00760200263432953
llama,base,plain,reader,pair_286,0,0.0,0.00030242512865363835,0.000380384698736691,0.020119673655664805,0.006275019230393752
llama,base,plain,reader,pair_290,0,0.0,0.0010043708037583698,8.01333873212684e-06,0.021083174103997848,0.0068338243419567846
llama,base,plain,reader,pair_291,0,0.0,0.00013073914744765602,0.00022167033199771424,0.012800100138776749,0.0027133220724202545
llama,base,plain,reader,pair_300,0,0.0,0.0006756057074337463,0.0005851183040999075,0.019280137803551867,0.007990268606718587
llama,base,plain,reader,pair_302,0,0.0,0.0002565065338542283,0.0011732873970125013,0.010801658980682305,0.0016799969875203047
llama,base,plain,reader,pair_305,0,0.0,0.0010495925459554911,0.0009715447454521353,0.02268267916905753,0.007991092425289281
llama,base,plain,reader,pair_306,0,0.0,0.0008107953372720189,5.63793967041093e-05,0.019045609745315772,0.006740093883210285
llama,base,plain,reader,pair_311,0,0.0,0.0009750766407741196,0.00016504279472595584,0.015560164095787421,0.0050294937673056594
llama,base,plain,reader,pair_316,0,0.0,0.00016409899452884957,0.0013506183412426154,0.016613555184558315,0.006363704970879347
llama,base,plain,reader,pair_323,0,0.0,0.00010204275814729158,0.00011742321097685249,0.02419821699494573,0.010296468877106335
llama,base,plain,reader,pair_326,0,0.0,0.0013036370818744203,0.0006592550500847949,0.016985364197063646,0.006046813566299214
llama,base,plain,reader,pair_331,0,0.0,0.0010816673813618394,0.00017386241873396102,0.022112740938326603,0.009265278583329817
llama,base,plain,reader,pair_333,0,0.0,0.00022788066112511274,4.843487799455204e-05,0.0248910390900976,0.01043644657484677
llama,base,plain,reader,pair_334,0,0.0,8.606324152005129e-05,0.00017388003048512957,0.02138880985557101,0.008917886155707322
llama,base,plain,reader,pair_342,0,0.0,0.0006179535386374724,0.0007499454964223773,0.030070371826108833,0.012425442018148658
llama,base,plain,reader,pair_344,0,0.0,0.00013974439578579023,8.563963256591478e-05,0.022756826202650515,0.009366626017523139
llama,base,plain,reader,pair_350,0,0.0,0.0014064395700916776,0.0004572962540061454,0.015992107464397165,0.007273579647965711
llama,base,plain,reader,pair_352,0,0.0,0.0008575324517741123,8.85438343356526e-05,0.020438183997797843,0.00909048900729914
llama,base,plain,reader,pair_357,0,0.0,0.0002622644491454551,0.0006829433912853844,0.014524592684998616,0.003997222848217241
llama,base,plain,reader,pair_359,0,0.0,0.0006895834704261361,0.0004768277594218162,0.017621050572684815,0.0070547202882913496
llama,base,plain,reader,pair_362,0,0.0,0.0012511862311477273,0.00022574264144736844,0.021588189344342368,0.009307369339974336
llama,base,plain,reader,pair_380,0,0.0,0.0007980599916841413,5.2189521442258524e-05,0.018867136307092025,0.008912468375809723
llama,base,plain,reader,pair_381,0,0.0,0.00024674121961254514,0.00040146402302809747,0.01586930434448064,0.006288680380131417
llama,base,plain,reader,pair_388,0,0.0,0.0012256650539343994,0.00020411260329478154,0.02157609035483965,0.009248055992099324
llama,base,plain,reader,pair_394,0,0.0,0.0013387607672727952,0.0003031708239058517,0.020603549315281633,0.008314513990832495
llama,base,plain,reader,pair_398,0,0.0,0.0004772222222886313,0.00029950081126717265,0.0188424259383293,0.008216956516823082
llama,base,plain,reader,pair_404,0,0.0,0.0014165268620054405,0.00041897992722539357,0.016034058831102094,0.005660169488226785
llama,base,plain,reader,pair_405,0,0.0,0.0009028901908365583,0.00010387775886400163,0.01459610633559727,0.004364936413440823
llama,base,plain,reader,pair_420,0,0.0,0.0006991721522302541,0.0004869668354565704,0.023802709496317576,0.009414869278935534
llama,base,plain,reader,pair_422,0,0.0,6.784316404839785e-05,0.0006931250639903297,0.021011746670014375,0.006593164874806767
llama,base,plain,reader,pair_423,0,0.0,6.756594591017517e-05,0.0006742243196677933,0.02080586660612216,0.007648877148263011
llama,base,plain,reader,pair_424,0,0.0,0.0002102779099883989,0.0006583701559579325,0.021157066714747153,0.0066767771224887085
llama,base,plain,reader,pair_428,0,0.0,0.000843762550671201,0.0008439003489231212,0.01867810428037764,0.007972702897619754
llama,base,plain,reader,pair_430,0,0.0,0.0006233213607336197,0.0005254400832450656,0.014758255442326451,0.006350503456325818
llama,base,plain,reader,pair_440,0,0.0,0.00048078549545316207,0.00013438486837991093,0.02563502800044315,0.009809367570843719
llama,base,plain,reader,pair_442,0,0.0,0.0003522470489283336,0.0005037346856040514,0.02169464361186435,0.009163113819847801
llama,base,plain,reader,pair_448,0,0.0,0.0004978133106190441,0.0003198947038347555,0.026077971843212033,0.009940656132910064
llama,base,plain,reader,pair_449,0,0.0,0.001332213840336216,3.6134700573065004e-05,0.016759617909907654,0.005561854119757292
llama,base,plain,reader,pair_450,0,0.0,0.00040290817941635027,0.00035764660081216704,0.021425697095548202,0.008130383908643957
llama,base,plain,reader,pair_453,0,0.0,0.0011547398139253318,0.0004064516139017371,0.024759211142105997,0.00727530620680561
llama,base,plain,reader,pair_464,0,0.0,0.0010911515269143024,0.0003669500106076029,0.023112835281204447,0.008187721164935269
llama,base,plain,reader,pair_465,0,0.0,0.0006238125198425593,0.00014840183806974494,0.01759357563643782,0.007120081505235909
llama,base,plain,reader,pair_468,0,0.0,0.000491981433988542,0.00042207924040660316,0.017953461759648626,0.007650897763255671
llama,base,plain,reader,pair_477,0,0.0,0.0007531565582885591,0.00036747484842081235,0.018236796371468245,0.007330156534138155
llama,base,plain,reader,pair_478,0,0.0,0.00010570774521401205,0.0004745976317197531,0.020286535922988236,0.008267066452321892
llama,base,plain,reader,pair_481,0,0.0,0.0012846227843459346,0.0004690900973596257,0.019790982470375695,0.0076987497280054384
llama,base,plain,reader,pair_482,0,0.0,0.0006203178132366816,0.0004476095772201205,0.01747860209095009,0.005585306313244054
llama,base,plain,reader,pair_485,0,0.0,0.0011151778913536248,0.00011039831459669358,0.019049463995528093,0.006557220144648213
llama,base,plain,reader,pair_490,0,0.0,0.0006177007004080082,0.0006726801953105266,0.016659131596735932,0.004774556774123084
llama,base,plain,reader,pair_495,0,0.0,9.006933112942761e-05,0.0004860211623274324,0.02428610930318076,0.007686005643219751
llama,base,plain,reader,pair_500,0,0.0,0.0005741893257136255,0.0004015921599647143,0.020915831408404806,0.00752952615482716
llama,base,plain,reader,pair_501,0,0.0,0.0004936935297417122,0.000581929071613807,0.021537858177508085,0.010871011000524788
llama,base,plain,reader,pair_506,0,0.0,0.0001999219571047206,0.0006168249482536581,0.01809038913643679,0.0068048084212231075
llama,base,plain,reader,pair_514,0,0.0,0.0005699437571289323,0.00038125129811916736,0.018275518233541455,0.0066792263542732044
llama,base,plain,reader,pair_519,0,0.0,0.0014868022017324733,0.00026647011191371917,0.016061987068264116,0.00573599658053503
llama,base,plain,reader,pair_523,0,0.0,0.0005104163845084386,0.00011502015263964438,0.016606158111076574,0.005997210441985423
llama,base,plain,reader,pair_530,0,0.0,0.00042507114832712745,0.00013443591726503001,0.023443169326801794,0.008956044515954886
llama,base,plain,reader,pair_532,0,0.0,0.0006767628670099057,0.0006813072792715147,0.019807640537866433,0.006829220679050785
llama,base,plain,reader,pair_535,0,0.0,0.0007174685689239624,0.000480446295586745,0.016949227731196004,0.005949355569642378
llama,base,plain,reader,pair_536,0,0.0,0.000270385179706345,0.00014093427359274102,0.02332687161819358,0.008508175332547552
llama,base,plain,reader,pair_541,0,0.0,0.0012492313197434157,0.00022742112044937812,0.021623251571297075,0.008229679781141641
llama,base,plain,reader,pair_544,0,0.0,0.00042926484350047645,0.0005736243177851819,0.02105059039276025,0.01035788159495521
llama,base,plain,reader,pair_547,0,0.0,0.00015371489367588254,0.00033825292968181486,0.01798941272808552,0.004945988207010643
llama,base,plain,reader,pair_552,0,0.0,9.335593393888786e-05,4.726657564013692e-06,0.019755975945668247,0.0071787881982077195
llama,base,plain,reader,pair_557,0,0.0,0.00041506404166913313,5.6116294495645036e-05,0.017460699571744343,0.007731246675416692
llama,base,plain,reader,pair_567,0,0.0,0.0005700273366402442,0.0012390443200853696,0.022657901414170567,0.009104859622529382
llama,base,plain,reader,pair_575,0,0.0,7.602626054925565e-06,0.0005084167883433466,0.017630167143682485,0.00903322926232697
llama,base,plain,reader,pair_576,0,0.0,0.0016400818388229155,0.00012906634793719007,0.020984720194707762,0.005313171369121683
llama,base,plain,reader,pair_580,0,0.0,0.0009174406011869252,0.00016259896658255002,0.015177929841136084,0.003745345597079286
llama,base,plain,reader,pair_581,0,0.0,0.0003442124570378624,0.0002661278160474012,0.02227870600098658,0.006752944989585785
llama,base,plain,reader,pair_587,0,0.0,0.0009119414502656298,0.00013783175155790417,0.015662115489187833,0.004647453896758691
llama,base,plain,reader,pair_588,0,0.0,0.00024320426479818025,0.0006642921246822198,0.013115286057275632,0.003325111692852545
llama,base,plain,reader,pair_594,0,0.0,0.00010501910716520513,0.0004947549884137814,0.016016282826377015,0.00519814108174721
llama,base,plain,reader,pair_596,0,0.0,0.00013093169148614692,0.00020807964887570307,0.025751294761505505,0.008878021016672122
llama,base,plain,reader,pair_603,0,0.0,0.00043983657493740225,0.000130711955243612,0.010759148577825783,0.0051115473851250925
llama,base,plain,reader,pair_628,0,0.0,0.0021281175506846495,0.0006497980811746018,0.021698309934707893,0.007152479531227662
llama,base,plain,reader,pair_629,0,0.0,0.00031238574834091537,6.836751550753917e-05,0.018945396653382574,0.006451233443407922
llama,base,plain,reader,pair_631,0,0.0,0.000560056076679416,0.0007308050117194043,0.021902440577687976,0.008373210457036429
llama,base,plain,reader,pair_655,0,0.0,0.0006162293825964227,0.0005047621704665772,0.014419090403515966,0.00641259606667699
llama,base,plain,reader,pair_664,0,0.0,0.00034416021932592855,1.7882575162886383e-06,0.028390878106803186,0.012081758085424
llama,base,plain,reader,pair_695,0,0.0,0.00032682753602486514,0.0008508523037109583,0.021387589446383082,0.008033034644177484
llama,base,plain,reader,pair_696,0,0.0,0.0002898407696587668,6.666301512581185e-06,0.01718467331475715,0.005722570661594872
llama,base,plain,reader,pair_703,0,0.0,0.0005479377400945395,0.00027433376592789216,0.017610136313044755,0.00733737749111274
llama,base,plain,reader,pair_705,0,0.0,0.0004805314791349602,0.0001653893744748558,0.0210981614242316,0.00759191475521348
llama,base,plain,reader,pair_706,0,0.0,0.0001292967206261153,0.00020822044910673299,0.020091801657697417,0.006701838847961383
llama,base,plain,reader,pair_707,0,0.0,1.5987741126544108e-05,0.0002916436619040397,0.021678860903644015,0.008702486339045912
llama,base,plain,reader,pair_708,0,0.0,0.0006724253179735129,0.00020742868388179403,0.018766622016136658,0.007020625082473586
llama,base,plain,reader,pair_711,0,0.0,0.0002575093401659956,0.00029889699603291575,0.013891802961222943,0.0034651607711975174
llama,base,plain,reader,pair_717,0,0.0,2.5408144739280658e-05,0.0004702207174380746,0.01653680704410032,0.006907660764080781
llama,base,plain,reader,pair_722,0,0.0,0.00020163978920262338,0.000782716796944527,0.012097896340640624,0.004336422702664322
llama,base,plain,reader,pair_728,0,0.0,0.00025029842779744627,0.0005888249004186719,0.01847373985315226,0.006659384962390824
llama,base,plain,reader,pair_731,0,0.0,0.0005159553802727146,0.0001474688061566809,0.01781002783201835,0.004950554992607437
llama,base,plain,reader,pair_734,0,0.0,2.0811500692552443e-05,0.0002094708472366591,0.019968770315037965,0.006051128298738995
llama,base,plain,reader,pair_745,0,0.0,9.582201293323322e-05,0.00021542520658623943,0.015970593493394247,0.006501189163927279
llama,base,plain,reader,pair_757,0,0.0,0.0015628301257155641,0.0006543716728435456,0.018004658046483435,0.00653882559429686
llama,base,plain,reader,pair_773,0,0.0,0.0009452698177305763,0.0014118784808374585,0.013211388435427907,0.005510028562357938
llama,base,plain,reader,pair_774,0,0.0,0.001188825878841726,0.00020566731268178984,0.017715844601783104,0.008206593137130902
llama,base,plain,reader,pair_777,0,0.0,0.0002214206637907168,0.0001555955605745396,0.010665716139454773,0.005089491865295059
