family,alignment,condition,task,axis,relative_depth,c_net_rand
qwen,instruct,inst_matched_plain_reader,reader,valence,0.5555555555555556,0.000340976185888783
qwen,instruct,inst_matched_plain_reader,reader,valence,0.5925925925925926,2.445636425958053e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.6296296296296297,4.752122885308197e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.6666666666666666,6.838944626871157e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.7037037037037037,8.311469375040836e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.7407407407407407,-1.4266746701548705e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.7777777777777778,0.00025553125040983905
qwen,instruct,inst_matched_plain_reader,reader,valence,0.8148148148148148,-2.1459559554330987e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,0.8518518518518519,4.728336211420547e-06
qwen,instruct,inst_matched_plain_reader,reader,valence,0.8888888888888888,-0.00032341842708241854
qwen,instruct,inst_matched_plain_reader,reader,valence,0.9259259259259259,-0.00016809611063404528
qwen,instruct,inst_matched_plain_reader,reader,valence,0.9629629629629629,3.559213117555515e-05
qwen,instruct,inst_matched_plain_reader,reader,valence,1.0,7.105427357601002e-18
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.0,0.00011835257358602824
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.037037037037037035,-6.313005238076563e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.07407407407407407,-1.4873837125493062e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.1111111111111111,7.223280831309253e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.14814814814814814,2.597145118475197e-06
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.18518518518518517,-5.7784868680468725e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.2222222222222222,5.5863103750290575e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.25925925925925924,5.57370558517718e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.2962962962962963,9.179622705088698e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.3333333333333333,1.269489893885467e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.37037037037037035,-1.6205969132943033e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.4074074074074074,5.8222858558624856e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.4444444444444444,4.768200144101619e-06
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.48148148148148145,-2.6571108022046098e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.5185185185185185,8.036438555228287e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.5555555555555556,2.453571802792265e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.5925925925925926,-6.94144444652256e-06
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.6296296296296297,-9.292817911663587e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.6666666666666666,-1.9768352985742864e-06
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.7037037037037037,-3.383555946057548e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.7407407407407407,-2.0429881538120753e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.7777777777777778,-1.0267543820479119e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.8148148148148148,-2.1581195160946366e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.8518518518518519,-1.9841528351220995e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.8888888888888888,-9.949530146431408e-06
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.9259259259259259,1.1047525204190833e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,0.9629629629629629,-2.2984964487170247e-05
qwen,instruct,inst_matched_plain_reader,reader,arousal,1.0,1.4210854715202004e-17
qwen,instruct,inst_matched_reader,reader,valence,0.0,6.218157078599873e-05
qwen,instruct,inst_matched_reader,reader,valence,0.037037037037037035,1.8039992804742332e-05
qwen,instruct,inst_matched_reader,reader,valence,0.07407407407407407,-0.00020426274840704473
qwen,instruct,inst_matched_reader,reader,valence,0.1111111111111111,0.00042884679214062873
qwen,instruct,inst_matched_reader,reader,valence,0.14814814814814814,-0.00017706446825528134
qwen,instruct,inst_matched_reader,reader,valence,0.18518518518518517,6.509105234138168e-06
qwen,instruct,inst_matched_reader,reader,valence,0.2222222222222222,-0.00015741293398492573
qwen,instruct,inst_matched_reader,reader,valence,0.25925925925925924,-0.0002452944727146731
qwen,instruct,inst_matched_reader,reader,valence,0.2962962962962963,0.00012456176236445504
qwen,instruct,inst_matched_reader,reader,valence,0.3333333333333333,-0.0004228764233028022
qwen,instruct,inst_matched_reader,reader,valence,0.37037037037037035,0.00028069452509870096
qwen,instruct,inst_matched_reader,reader,valence,0.4074074074074074,-0.0004334494083429874
qwen,instruct,inst_matched_reader,reader,valence,0.4444444444444444,8.087337566298203e-06
qwen,instruct,inst_matched_reader,reader,valence,0.48148148148148145,8.925426063441488e-05
qwen,instruct,inst_matched_reader,reader,valence,0.5185185185185185,-6.619058425396762e-05
qwen,instruct,inst_matched_reader,reader,valence,0.5555555555555556,0.000340976185888783
qwen,instruct,inst_matched_reader,reader,valence,0.5925925925925926,2.445636425958053e-05
qwen,instruct,inst_matched_reader,reader,valence,0.6296296296296297,4.752122885308197e-05
qwen,instruct,inst_matched_reader,reader,valence,0.6666666666666666,6.838944626871157e-05
qwen,instruct,inst_matched_reader,reader,valence,0.7037037037037037,8.311469375040836e-05
qwen,instruct,inst_matched_reader,reader,valence,0.7407407407407407,-1.4266746701548705e-05
qwen,instruct,inst_matched_reader,reader,valence,0.7777777777777778,0.00025553125040983905
qwen,instruct,inst_matched_reader,reader,valence,0.8148148148148148,-2.1459559554330987e-05
qwen,instruct,inst_matched_reader,reader,valence,0.8518518518518519,4.728336211420547e-06
qwen,instruct,inst_matched_reader,reader,valence,0.8888888888888888,-0.00032341842708241854
qwen,instruct,inst_matched_reader,reader,valence,0.9259259259259259,-0.00016809611063404528
qwen,instruct,inst_matched_reader,reader,valence,0.9629629629629629,3.559213117555515e-05
qwen,instruct,inst_matched_reader,reader,valence,1.0,7.105427357601002e-18
qwen,instruct,inst_matched_reader,reader,arousal,0.0,0.00011835257358602824
qwen,instruct,inst_matched_reader,reader,arousal,0.037037037037037035,-6.313005238076563e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.07407407407407407,-1.4873837125493062e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.1111111111111111,7.223280831309253e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.14814814814814814,2.597145118475197e-06
qwen,instruct,inst_matched_reader,reader,arousal,0.18518518518518517,-5.7784868680468725e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.2222222222222222,5.5863103750290575e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.25925925925925924,5.57370558517718e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.2962962962962963,9.179622705088698e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.3333333333333333,1.269489893885467e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.37037037037037035,-1.6205969132943033e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.4074074074074074,5.8222858558624856e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.4444444444444444,4.768200144101619e-06
qwen,instruct,inst_matched_reader,reader,arousal,0.48148148148148145,-2.6571108022046098e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.5185185185185185,8.036438555228287e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.5555555555555556,2.453571802792265e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.5925925925925926,-6.94144444652256e-06
qwen,instruct,inst_matched_reader,reader,arousal,0.6296296296296297,-9.292817911663587e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.6666666666666666,-1.9768352985742864e-06
qwen,instruct,inst_matched_reader,reader,arousal,0.7037037037037037,-3.383555946057548e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.7407407407407407,-2.0429881538120753e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.7777777777777778,-1.0267543820479119e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.8148148148148148,-2.1581195160946366e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.8518518518518519,-1.9841528351220995e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.8888888888888888,-9.949530146431408e-06
qwen,instruct,inst_matched_reader,reader,arousal,0.9259259259259259,1.1047525204190833e-05
qwen,instruct,inst_matched_reader,reader,arousal,0.9629629629629629,-2.2984964487170247e-05
qwen,instruct,inst_matched_reader,reader,arousal,1.0,1.4210854715202004e-17
qwen,instruct,inst_matched_plain_self,self,valence,0.0,-0.00019173665196586587
qwen,instruct,inst_matched_plain_self,self,valence,0.037037037037037035,-2.147603431281464e-05
qwen,instruct,inst_matched_plain_self,self,valence,0.07407407407407407,-0.0001254322342460821
qwen,instruct,inst_matched_plain_self,self,valence,0.1111111111111111,-1.2381331078429092e-05
qwen,instruct,inst_matched_plain_self,self,valence,0.14814814814814814,0.0003031885479017964
qwen,instruct,inst_matched_plain_self,self,valence,0.18518518518518517,0.0002366066502383708
qwen,instruct,inst_matched_plain_self,self,valence,0.2222222222222222,0.0003652375187626822
qwen,instruct,inst_matched_plain_self,self,valence,0.25925925925925924,0.0006620912994845031
qwen,instruct,inst_matched_plain_self,self,valence,0.2962962962962963,0.00018409901408400486
qwen,instruct,inst_matched_plain_self,self,valence,0.3333333333333333,-0.00011172114877487882
qwen,instruct,inst_matched_plain_self,self,valence,0.37037037037037035,-0.00016879832523998228
qwen,instruct,inst_matched_plain_self,self,valence,0.4074074074074074,-0.0002315224960156712
qwen,instruct,inst_matched_plain_self,self,valence,0.4444444444444444,7.487643714550796e-05
qwen,instruct,inst_matched_plain_self,self,valence,0.48148148148148145,0.00029178240977853243
qwen,instruct,inst_matched_plain_self,self,valence,0.5185185185185185,-0.0001297731319836899
qwen,instruct,inst_matched_plain_self,self,valence,0.5555555555555556,0.0002681947220397971
qwen,instruct,inst_matched_plain_self,self,valence,0.5925925925925926,-0.0003283282854759566
qwen,instruct,inst_matched_plain_self,self,valence,0.6296296296296297,9.623120687022536e-06
qwen,instruct,inst_matched_plain_self,self,valence,0.6666666666666666,-0.0002782960988684255
qwen,instruct,inst_matched_plain_self,self,valence,0.7037037037037037,-9.531624448402098e-05
qwen,instruct,inst_matched_plain_self,self,valence,0.7407407407407407,0.0002432989061233748
qwen,instruct,inst_matched_plain_self,self,valence,0.7777777777777778,-5.58831054363873e-05
qwen,instruct,inst_matched_plain_self,self,valence,0.8148148148148148,-7.020837036922245e-06
qwen,instruct,inst_matched_plain_self,self,valence,0.8518518518518519,-0.0001598698589110814
qwen,instruct,inst_matched_plain_self,self,valence,0.8888888888888888,-0.00019975509295167893
qwen,instruct,inst_matched_plain_self,self,valence,0.9259259259259259,-7.156522450025715e-05
qwen,instruct,inst_matched_plain_self,self,valence,0.9629629629629629,-2.7414267730402564e-05
qwen,instruct,inst_matched_plain_self,self,valence,1.0,2.6645352591003758e-18
qwen,instruct,inst_matched_plain_self,self,arousal,0.0,1.1743934981904402e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.037037037037037035,-8.89586475621975e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.07407407407407407,-2.4126053833615658e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.1111111111111111,7.3373559420018e-06
qwen,instruct,inst_matched_plain_self,self,arousal,0.14814814814814814,-6.707209492430355e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.18518518518518517,-5.372843829110607e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.2222222222222222,6.432381718935166e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.25925925925925924,-2.2765622554938858e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.2962962962962963,3.5174081924004065e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.3333333333333333,-2.2924679315536876e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.37037037037037035,2.6184805291670443e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.4074074074074074,-4.989522925254519e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.4444444444444444,2.781227047729651e-06
qwen,instruct,inst_matched_plain_self,self,arousal,0.48148148148148145,-4.778166537099704e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.5185185185185185,-4.848299795719147e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.5555555555555556,-1.6448930681089991e-06
qwen,instruct,inst_matched_plain_self,self,arousal,0.5925925925925926,2.690915054415566e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.6296296296296297,-1.1135184365695493e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.6666666666666666,-5.2804548815324815e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.7037037037037037,6.580079613726753e-06
qwen,instruct,inst_matched_plain_self,self,arousal,0.7407407407407407,-4.194749799852193e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.7777777777777778,-5.5426213183481286e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.8148148148148148,2.321408121211732e-06
qwen,instruct,inst_matched_plain_self,self,arousal,0.8518518518518519,9.251085133535853e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.8888888888888888,-2.118594084409775e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.9259259259259259,1.35602850584311e-05
qwen,instruct,inst_matched_plain_self,self,arousal,0.9629629629629629,-5.638270363368392e-06
qwen,instruct,inst_matched_plain_self,self,arousal,1.0,1.7763568394002505e-17
qwen,instruct,inst_matched_self,self,valence,0.0,-0.00019173665196586587
qwen,instruct,inst_matched_self,self,valence,0.037037037037037035,-2.147603431281464e-05
qwen,instruct,inst_matched_self,self,valence,0.07407407407407407,-0.0001254322342460821
qwen,instruct,inst_matched_self,self,valence,0.1111111111111111,-1.2381331078429092e-05
qwen,instruct,inst_matched_self,self,valence,0.14814814814814814,0.0003031885479017964
qwen,instruct,inst_matched_self,self,valence,0.18518518518518517,0.0002366066502383708
qwen,instruct,inst_matched_self,self,valence,0.2222222222222222,0.0003652375187626822
qwen,instruct,inst_matched_self,self,valence,0.25925925925925924,0.0006620912994845031
qwen,instruct,inst_matched_self,self,valence,0.2962962962962963,0.00018409901408400486
qwen,instruct,inst_matched_self,self,valence,0.3333333333333333,-0.00011172114877487882
qwen,instruct,inst_matched_self,self,valence,0.37037037037037035,-0.00016879832523998228
qwen,instruct,inst_matched_self,self,valence,0.4074074074074074,-0.0002315224960156712
qwen,instruct,inst_matched_self,self,valence,0.4444444444444444,7.487643714550796e-05
qwen,instruct,inst_matched_self,self,valence,0.48148148148148145,0.00029178240977853243
qwen,instruct,inst_matched_self,self,valence,0.5185185185185185,-0.0001297731319836899
qwen,instruct,inst_matched_self,self,valence,0.5555555555555556,0.0002681947220397971
qwen,instruct,inst_matched_self,self,valence,0.5925925925925926,-0.0003283282854759566
qwen,instruct,inst_matched_self,self,valence,0.6296296296296297,9.623120687022536e-06
qwen,instruct,inst_matched_self,self,valence,0.6666666666666666,-0.0002782960988684255
qwen,instruct,inst_matched_self,self,valence,0.7037037037037037,-9.531624448402098e-05
qwen,instruct,inst_matched_self,self,valence,0.7407407407407407,0.0002432989061233748
qwen,instruct,inst_matched_self,self,valence,0.7777777777777778,-5.58831054363873e-05
qwen,instruct,inst_matched_self,self,valence,0.8148148148148148,-7.020837036922245e-06
qwen,instruct,inst_matched_self,self,valence,0.8518518518518519,-0.0001598698589110814
qwen,instruct,inst_matched_self,self,valence,0.8888888888888888,-0.00019975509295167893
qwen,instruct,inst_matched_self,self,valence,0.9259259259259259,-7.156522450025715e-05
qwen,instruct,inst_matched_self,self,valence,0.9629629629629629,-2.7414267730402564e-05
qwen,instruct,inst_matched_self,self,valence,1.0,2.6645352591003758e-18
qwen,instruct,inst_matched_self,self,arousal,0.0,1.1743934981904402e-05
qwen,instruct,inst_matched_self,self,arousal,0.037037037037037035,-8.89586475621975e-05
qwen,instruct,inst_matched_self,self,arousal,0.07407407407407407,-2.4126053833615658e-05
qwen,instruct,inst_matched_self,self,arousal,0.1111111111111111,7.3373559420018e-06
qwen,instruct,inst_matched_self,self,arousal,0.14814814814814814,-6.707209492430355e-05
qwen,instruct,inst_matched_self,self,arousal,0.18518518518518517,-5.372843829110607e-05
qwen,instruct,inst_matched_self,self,arousal,0.2222222222222222,6.432381718935166e-05
qwen,instruct,inst_matched_self,self,arousal,0.25925925925925924,-2.2765622554938858e-05
qwen,instruct,inst_matched_self,self,arousal,0.2962962962962963,3.5174081924004065e-05
qwen,instruct,inst_matched_self,self,arousal,0.3333333333333333,-2.2924679315536876e-05
qwen,instruct,inst_matched_self,self,arousal,0.37037037037037035,2.6184805291670443e-05
qwen,instruct,inst_matched_self,self,arousal,0.4074074074074074,-4.989522925254519e-05
qwen,instruct,inst_matched_self,self,arousal,0.4444444444444444,2.781227047729651e-06
qwen,instruct,inst_matched_self,self,arousal,0.48148148148148145,-4.778166537099704e-05
qwen,instruct,inst_matched_self,self,arousal,0.5185185185185185,-4.848299795719147e-05
qwen,instruct,inst_matched_self,self,arousal,0.5555555555555556,-1.6448930681089991e-06
qwen,instruct,inst_matched_self,self,arousal,0.5925925925925926,2.690915054415566e-05
qwen,instruct,inst_matched_self,self,arousal,0.6296296296296297,-1.1135184365695493e-05
qwen,instruct,inst_matched_self,self,arousal,0.6666666666666666,-5.2804548815324815e-05
qwen,instruct,inst_matched_self,self,arousal,0.7037037037037037,6.580079613726753e-06
qwen,instruct,inst_matched_self,self,arousal,0.7407407407407407,-4.194749799852193e-05
qwen,instruct,inst_matched_self,self,arousal,0.7777777777777778,-5.5426213183481286e-05
qwen,instruct,inst_matched_self,self,arousal,0.8148148148148148,2.321408121211732e-06
qwen,instruct,inst_matched_self,self,arousal,0.8518518518518519,9.251085133535853e-05
qwen,instruct,inst_matched_self,self,arousal,0.8888888888888888,-2.118594084409775e-05
qwen,instruct,inst_matched_self,self,arousal,0.9259259259259259,1.35602850584311e-05
qwen,instruct,inst_matched_self,self,arousal,0.9629629629629629,-5.638270363368392e-06
qwen,instruct,inst_matched_self,self,arousal,1.0,1.7763568394002505e-17
qwen,instruct,inst_native_chat_reader,reader,valence,0.0,0.000147550087212756
qwen,instruct,inst_native_chat_reader,reader,valence,0.037037037037037035,-1.1860113701928298e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.07407407407407407,-0.00010086280121638147
qwen,instruct,inst_native_chat_reader,reader,valence,0.1111111111111111,2.648543312252194e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.14814814814814814,0.00014350436078021912
qwen,instruct,inst_native_chat_reader,reader,valence,0.18518518518518517,0.0002457045734760994
qwen,instruct,inst_native_chat_reader,reader,valence,0.2222222222222222,0.00020283756199346214
qwen,instruct,inst_native_chat_reader,reader,valence,0.25925925925925924,0.0004205642966468277
qwen,instruct,inst_native_chat_reader,reader,valence,0.2962962962962963,-0.00031087289846716624
qwen,instruct,inst_native_chat_reader,reader,valence,0.3333333333333333,-0.0004224177686732693
qwen,instruct,inst_native_chat_reader,reader,valence,0.37037037037037035,0.00020274653477034922
qwen,instruct,inst_native_chat_reader,reader,valence,0.4074074074074074,0.00013358553337512635
qwen,instruct,inst_native_chat_reader,reader,valence,0.4444444444444444,4.677465903754907e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.48148148148148145,-0.00028957434658083956
qwen,instruct,inst_native_chat_reader,reader,valence,0.5185185185185185,1.826879226993494e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.5555555555555556,0.00015596069158434122
qwen,instruct,inst_native_chat_reader,reader,valence,0.5925925925925926,0.00014114634356111554
qwen,instruct,inst_native_chat_reader,reader,valence,0.6296296296296297,-0.00011455947951711654
qwen,instruct,inst_native_chat_reader,reader,valence,0.6666666666666666,0.00011515169476406229
qwen,instruct,inst_native_chat_reader,reader,valence,0.7037037037037037,0.00010622577356059448
qwen,instruct,inst_native_chat_reader,reader,valence,0.7407407407407407,3.0379186181597183e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.7777777777777778,0.0001599543294101613
qwen,instruct,inst_native_chat_reader,reader,valence,0.8148148148148148,0.0002477945733085889
qwen,instruct,inst_native_chat_reader,reader,valence,0.8518518518518519,-1.6534109256023832e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.8888888888888888,7.788238151414983e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.9259259259259259,4.8071751220362555e-05
qwen,instruct,inst_native_chat_reader,reader,valence,0.9629629629629629,9.763420835684311e-05
qwen,instruct,inst_native_chat_reader,reader,valence,1.0,-7.105427357601002e-18
qwen,instruct,inst_native_chat_reader,reader,arousal,0.0,-3.695001261041764e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.037037037037037035,-3.2631444573208765e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.07407407407407407,3.0165591318048078e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.1111111111111111,2.761592542328728e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.14814814814814814,-2.5832231439291142e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.18518518518518517,5.7169296796608645e-06
qwen,instruct,inst_native_chat_reader,reader,arousal,0.2222222222222222,7.950272267185899e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.25925925925925924,4.437427760855428e-06
qwen,instruct,inst_native_chat_reader,reader,arousal,0.2962962962962963,-3.383837139102397e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.3333333333333333,1.4608754595998086e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.37037037037037035,2.873726274453503e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.4074074074074074,-2.2952984393175057e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.4444444444444444,-1.0240245068942499e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.48148148148148145,-4.685785998086444e-06
qwen,instruct,inst_native_chat_reader,reader,arousal,0.5185185185185185,-2.2151167161324813e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.5555555555555556,3.7403800671174104e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.5925925925925926,-1.633682804998049e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.6296296296296297,-2.585799884973561e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.6666666666666666,1.0220039124972936e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.7037037037037037,2.9867805092902878e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.7407407407407407,-7.603298638330536e-06
qwen,instruct,inst_native_chat_reader,reader,arousal,0.7777777777777778,2.3852049213391346e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.8148148148148148,-5.188758292294349e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.8518518518518519,-4.1872548396248984e-06
qwen,instruct,inst_native_chat_reader,reader,arousal,0.8888888888888888,-7.995917010173769e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.9259259259259259,-1.548291962029502e-05
qwen,instruct,inst_native_chat_reader,reader,arousal,0.9629629629629629,3.3068888704672616e-06
qwen,instruct,inst_native_chat_reader,reader,arousal,1.0,-1.5987211554602253e-17
qwen,instruct,inst_native_reader,reader,valence,0.0,0.000147550087212756
qwen,instruct,inst_native_reader,reader,valence,0.037037037037037035,-1.1860113701928298e-05
qwen,instruct,inst_native_reader,reader,valence,0.07407407407407407,-0.00010086280121638147
qwen,instruct,inst_native_reader,reader,valence,0.1111111111111111,2.648543312252194e-05
qwen,instruct,inst_native_reader,reader,valence,0.14814814814814814,0.00014350436078021912
qwen,instruct,inst_native_reader,reader,valence,0.18518518518518517,0.0002457045734760994
qwen,instruct,inst_native_reader,reader,valence,0.2222222222222222,0.00020283756199346214
qwen,instruct,inst_native_reader,reader,valence,0.25925925925925924,0.0004205642966468277
qwen,instruct,inst_native_reader,reader,valence,0.2962962962962963,-0.00031087289846716624
qwen,instruct,inst_native_reader,reader,valence,0.3333333333333333,-0.0004224177686732693
qwen,instruct,inst_native_reader,reader,valence,0.37037037037037035,0.00020274653477034922
qwen,instruct,inst_native_reader,reader,valence,0.4074074074074074,0.00013358553337512635
qwen,instruct,inst_native_reader,reader,valence,0.4444444444444444,4.677465903754907e-05
qwen,instruct,inst_native_reader,reader,valence,0.48148148148148145,-0.00028957434658083956
qwen,instruct,inst_native_reader,reader,valence,0.5185185185185185,1.826879226993494e-05
qwen,instruct,inst_native_reader,reader,valence,0.5555555555555556,0.00015596069158434122
qwen,instruct,inst_native_reader,reader,valence,0.5925925925925926,0.00014114634356111554
qwen,instruct,inst_native_reader,reader,valence,0.6296296296296297,-0.00011455947951711654
qwen,instruct,inst_native_reader,reader,valence,0.6666666666666666,0.00011515169476406229
qwen,instruct,inst_native_reader,reader,valence,0.7037037037037037,0.00010622577356059448
qwen,instruct,inst_native_reader,reader,valence,0.7407407407407407,3.0379186181597183e-05
qwen,instruct,inst_native_reader,reader,valence,0.7777777777777778,0.0001599543294101613
qwen,instruct,inst_native_reader,reader,valence,0.8148148148148148,0.0002477945733085889
qwen,instruct,inst_native_reader,reader,valence,0.8518518518518519,-1.6534109256023832e-05
qwen,instruct,inst_native_reader,reader,valence,0.8888888888888888,7.788238151414983e-05
qwen,instruct,inst_native_reader,reader,valence,0.9259259259259259,4.8071751220362555e-05
qwen,instruct,inst_native_reader,reader,valence,0.9629629629629629,9.763420835684311e-05
qwen,instruct,inst_native_reader,reader,valence,1.0,-7.105427357601002e-18
qwen,instruct,inst_native_reader,reader,arousal,0.0,-3.695001261041764e-05
qwen,instruct,inst_native_reader,reader,arousal,0.037037037037037035,-3.2631444573208765e-05
qwen,instruct,inst_native_reader,reader,arousal,0.07407407407407407,3.0165591318048078e-05
qwen,instruct,inst_native_reader,reader,arousal,0.1111111111111111,2.761592542328728e-05
qwen,instruct,inst_native_reader,reader,arousal,0.14814814814814814,-2.5832231439291142e-05
qwen,instruct,inst_native_reader,reader,arousal,0.18518518518518517,5.7169296796608645e-06
qwen,instruct,inst_native_reader,reader,arousal,0.2222222222222222,7.950272267185899e-05
qwen,instruct,inst_native_reader,reader,arousal,0.25925925925925924,4.437427760855428e-06
qwen,instruct,inst_native_reader,reader,arousal,0.2962962962962963,-3.383837139102397e-05
qwen,instruct,inst_native_reader,reader,arousal,0.3333333333333333,1.4608754595998086e-05
qwen,instruct,inst_native_reader,reader,arousal,0.37037037037037035,2.873726274453503e-05
qwen,instruct,inst_native_reader,reader,arousal,0.4074074074074074,-2.2952984393175057e-05
qwen,instruct,inst_native_reader,reader,arousal,0.4444444444444444,-1.0240245068942499e-05
qwen,instruct,inst_native_reader,reader,arousal,0.48148148148148145,-4.685785998086444e-06
qwen,instruct,inst_native_reader,reader,arousal,0.5185185185185185,-2.2151167161324813e-05
qwen,instruct,inst_native_reader,reader,arousal,0.5555555555555556,3.7403800671174104e-05
qwen,instruct,inst_native_reader,reader,arousal,0.5925925925925926,-1.633682804998049e-05
qwen,instruct,inst_native_reader,reader,arousal,0.6296296296296297,-2.585799884973561e-05
qwen,instruct,inst_native_reader,reader,arousal,0.6666666666666666,1.0220039124972936e-05
qwen,instruct,inst_native_reader,reader,arousal,0.7037037037037037,2.9867805092902878e-05
qwen,instruct,inst_native_reader,reader,arousal,0.7407407407407407,-7.603298638330536e-06
qwen,instruct,inst_native_reader,reader,arousal,0.7777777777777778,2.3852049213391346e-05
qwen,instruct,inst_native_reader,reader,arousal,0.8148148148148148,-5.188758292294349e-05
qwen,instruct,inst_native_reader,reader,arousal,0.8518518518518519,-4.1872548396248984e-06
